Order ID,Order Date,Region,Category,Product,Quantity,Unit Price,Revenue,Profit,Customer Segment
13183,2026-07-19,Dammam,Sports,Resistance Bands,6,64.69,388.14,150.09,Retail
10962,2025-07-09,Jeddah,Electronics,Power Bank,1,80.24,80.24,33.66,Retail
11896,2025-12-12,Riyadh,Beauty,Face Serum,3,138.23,414.69,179.46,Wholesale
13261,2026-07-31,Dammam,Electronics,Smart Watch,6,359.94,2159.64,967.26,Retail
11000,2025-07-17,Makkah,Sports,Dumbbell Set,4,245.68,982.72,368.07,
10584,2025-05-10,Jeddah,Beauty,Makeup Kit,,222.52,667.56,289.08,Retail
13132,2026-07-11,Makkah,Beauty,Perfume,1,378.45,378.45,122.36,
10383,2025-04-07,,Home & Kitchen,Blender,4,186.36,745.44,314.26,Wholesale
10241,2025-03-15,Makkah,Sports,Cycling Helmet,1,210.54,$210.54,74.16,Online
11093,2025-08-02,Jeddah,Electronics,Power Bank,1,81.33,$81.33,24.2,Wholesale
12275,2026-02-12,Madinah,Home & Kitchen,Blender,4,197.75,791.0,SAR 315.10,Online
11373,2025-09-22,Dammam,clothing,Denim Jacket,2,254.38,$508.76,SAR 185.47,Retail
11926,2025-12-17,,Electronics,Power Bank,2,84.8,169.6,73.13,Wholesale
12150,2026-01-24,,Beauty,Perfume,4,354.54,1418.16,556.73,Online
10057,2025-02-10,Riyadh,clothing,Running Shoes,4,329.07,1316.28,398.98,Retail
13187,2026-07-19,Riyadh,Electronics,Smart Watch,,371.84,1487.36,622.58,Retail
12809,2026-05-14,Riyadh,Electronics,Laptop Stand,1,,63.97,22.38,Wholesale
11009,2025-07-18,  DAMMAM  ,Home & Kitchen,Coffee Maker,,282.38,847.14,240.73,Online
10912,2025-07-01,Riyadh,sports,Sports Bottle,6,38.69,$232.14,SAR 81.56,Online
10691,2025-05-28,Makkah,Clothing,Wool Scarf,5,86.58,432.9,SAR 159.30,Wholesale
11658,2025-11-07,Jeddah,Beauty,Hair Dryer,6,182.61,1095.66,426.52,Retail
10048,2025-02-08,  MADINAH  ,Electronics,Laptop Stand,3,78.17,234.51,SAR 101.40,Retail
12444,2026-03-12,Madinah,Electronics,Smart Watch,1,386.68,386.68,118.69,Online
12422,2026-03-08,Dammam,Clothing,Wool Scarf,1,73.06,73.06,21.31,Online
12012,2025-12-31,Dammam,Beauty,Makeup Kit,5,203.23,1016.15,378.33,Retail
11188,2025-08-17,Dammam,Home & Kitchen,Non-stick Pan Set,2,230.95,$461.90,176.97,Retail
13124,2026-07-10,Makkah,Beauty,Makeup Kit,4,238.1,$952.40,303.09,Retail
10773,2025-06-11,Jeddah,Sports,Resistance Bands,3,59.14,177.42,70.13,Retail
12540,2026-03-28,  JEDDAH  ,Beauty,Hair Dryer,2,159.2,318.4,125.8,Retail
10094,2025-02-18,Makkah,Beauty,Hair Dryer,1,166.64,$166.64,51.46,Retail
11292,2025-09-06,Madinah,Electronics,Smart Watch,1,388.53,$388.53,140.57,Retail
11886,2025-12-11,Makkah,Electronics,Smart Watch,2,,854.8,261.77,Wholesale
13249,2026-07-29,Jeddah,beauty,Perfume,2,350.94,701.88,204.45,Online
10167,2025-03-02,Riyadh,Electronics,Smart Watch,5,372.63,"$1,863.15",694.73,Online
10123,2025-02-24,Dammam,Sports,Cycling Helmet,4,200.88,803.52,279.89,Wholesale
10060,2025-02-11,  JEDDAH  ,Beauty,Makeup Kit,3,244.42,733.26,209.44,Wholesale
10507,2025-04-26,Dammam,Clothing,Cotton T-Shirt,6,62.98,$377.88,123.2,Wholesale
11518,2025-10-16,Riyadh,Clothing,Denim Jacket,3,233.3,699.9,261.81,
13204,2026-07-21,Dammam,Electronics,Bluetooth Speaker,2,185.18,$370.36,123.12,Wholesale
12660,2026-04-18,Madinah,Home & Kitchen,Vacuum Cleaner,4,683.54,"$2,734.16",860.11,Wholesale
11254,2025-08-30,  DAMMAM  ,Electronics,Laptop Stand,1,79.18,79.18,32.59,Online
12388,2026-03-04,Riyadh,Electronics,Wireless Earbuds,6,134.42,806.52,288.84,Wholesale
13019,2026-06-20,Makkah,Clothing,Leather Belt,,100.82,604.92,234.64,Retail
12537,2026-03-27,Jeddah,Sports,Resistance Bands,5,57.75,288.75,95.14,Wholesale
10506,2025-04-26,Madinah,Electronics,Power Bank,2,,$174.94,76.41,Wholesale
12944,2026-06-05,Madinah,Sports,Sports Bottle,2,42.94,$85.88,34.61,Wholesale
12036,2026-01-04,Dammam,Beauty,Skincare Set,4,276.05,1104.2,371.49,Wholesale
12926,2026-06-01,Jeddah,Clothing,Running Shoes,3,333.09,999.27,SAR 437.82,Online
12008,2025-12-30,Makkah,Clothing,Wool Scarf,1,79.92,79.92,30.54,Retail
10016,2025-02-02,Makkah,Sports,Sports Bottle,3,37.24,$111.72,31.33,
12970,2026-06-11,  DAMMAM  ,Clothing,Denim Jacket,6,284.21,"$1,705.26",480.57,Wholesale
10906,2025-06-30,Makkah,Clothing,Denim Jacket,5,248.04,"$1,240.20",SAR 363.18,Wholesale
12366,2026-02-28,Riyadh,Beauty,Face Serum,3,126.79,380.37,SAR 151.10,Online
10087,2025-02-16,Makkah,Clothing,Wool Scarf,2,72.09,144.18,SAR 55.59,Retail
11657,2025-11-07,Madinah,Beauty,Face Serum,3,138.22,414.66,135.26,Retail
12837,2026-05-19,Riyadh,Sports,Cycling Helmet,6,227.03,1362.18,448.46,Retail
10857,2025-06-23,Riyadh,Sports,Cycling Helmet,1,203.16,203.16,67.64,Online
11977,2025-12-26,Makkah,Sports,Sports Bottle,6,37.73,226.38,65.97,Wholesale
10753,2025-06-07,Jeddah,Electronics,Bluetooth Speaker,3,185.32,555.96,208.75,Retail
12465,2026-03-15,Makkah,Electronics,Bluetooth Speaker,2,,386.4,SAR 162.25,Retail
10306,2025-03-27,Makkah,Home & Kitchen,Non-stick Pan Set,2,217.67,$435.34,156.04,
11951,2025-12-21,Jeddah,Sports,Resistance Bands,4,63.62,254.48,85.39,Retail
12765,2026-05-07,Riyadh,Home & Kitchen,Air Fryer,5,351.05,1755.25,684.05,Retail
11604,2025-10-29,Jeddah,Home & Kitchen,Air Fryer,2,316.67,$633.34,270.08,Retail
12084,2026-01-12,Makkah,Home & Kitchen,Blender,2,195.03,390.06,151.85,Online
11425,2025-10-01,Dammam,Sports,Dumbbell Set,4,284.92,1139.68,385.34,Retail
10164,2025-03-02,  DAMMAM  ,Electronics,Smart Watch,4,361.6,1446.4,433.46,Online
11786,2025-11-27,Makkah,beauty,Skincare Set,2,286.91,$573.82,229.45,Retail
10698,2025-05-29,Madinah,Electronics,Smart Watch,6,408.41,"$2,450.46",1098.25,Online
11781,2025-11-26,Dammam,Electronics,Bluetooth Speaker,3,187.34,562.02,SAR 225.41,Wholesale
12573,2026-04-01,Dammam,Clothing,Wool Scarf,,82.24,328.96,94.31,Retail
12585,2026-04-04,Madinah,Home & Kitchen,Air Fryer,1,386.74,386.74,163.23,Retail
11769,2025-11-25,  MADINAH  ,beauty,Hair Dryer,2,177.94,355.88,159.21,Retail
12832,2026-05-18,  RIYADH  ,Electronics,Bluetooth Speaker,2,211.12,422.24,SAR 181.16,Online
10558,2025-05-05,Riyadh,Beauty,Hair Dryer,6,153.38,920.28,287.66,Retail
10452,2025-04-18,Riyadh,Sports,Dumbbell Set,2,257.49,$514.98,197.53,Online
13007,2026-06-18,Jeddah,Beauty,Face Serum,3,136.89,410.67,118.33,Online
10186,2025-03-06,Dammam,Clothing,Wool Scarf,1,72.9,72.9,31.75,Wholesale
11122,2025-08-07,Makkah,Electronics,Wireless Earbuds,4,139.06,556.24,219.74,Online
10038,2025-02-07,  MAKKAH  ,Sports,Sports Bottle,,36.95,73.9,30.52,Retail
13244,2026-07-29,Riyadh,Home & Kitchen,Coffee Maker,3,263.45,790.35,344.61,Wholesale
12715,2026-04-29,Makkah,Home & Kitchen,Vacuum Cleaner,3,619.91,1859.73,714.41,Retail
13064,2026-06-27,Madinah,Sports,Dumbbell Set,1,240.35,240.35,93.43,Wholesale
11255,2025-08-30,Makkah,Electronics,Smart Watch,2,375.51,751.02,298.28,Online
10662,2025-05-23,Jeddah,Home & Kitchen,Non-stick Pan Set,2,257.13,514.26,SAR 179.87,Wholesale
11280,2025-09-04,Riyadh,Clothing,Running Shoes,1,270.67,270.67,90.63,Wholesale
11028,2025-07-21,Jeddah,Electronics,Wireless Earbuds,3,152.47,$457.41,SAR 130.36,Online
10310,2025-03-28,  MAKKAH  ,beauty,Hair Dryer,3,155.87,467.61,159.08,Retail
11756,2025-11-23,Dammam,Beauty,Makeup Kit,4,248.7,994.8,397.93,Retail
11735,2025-11-19,Makkah,Electronics,Bluetooth Speaker,3,208.36,$625.08,249.36,Retail
12394,2026-03-05,Jeddah,Sports,Yoga Mat,4,,374.36,124.61,Retail
13057,2026-06-27,  RIYADH  ,Beauty,Makeup Kit,3,,738.99,SAR 267.40,Retail
12102,2026-01-15,  RIYADH  ,Sports,Yoga Mat,1,87.37,87.37,34.77,Online
10727,2025-06-02,Makkah,Electronics,Power Bank,6,87.55,525.3,204.15,Online
11840,2025-12-05,  DAMMAM  ,Home & Kitchen,Vacuum Cleaner,4,679.01,2716.04,SAR 963.14,Online
13080,2026-07-02,Madinah,Sports,Resistance Bands,3,56.77,170.31,54.97,Retail
13203,2026-07-21,Madinah,Beauty,Hair Dryer,1,154.44,154.44,54.93,Retail
12148,2026-01-24,Jeddah,Electronics,Power Bank,4,95.91,$383.64,137.32,Retail
10290,2025-03-24,Madinah,Home & Kitchen,Coffee Maker,2,293.12,586.24,223.81,Retail
10664,2025-05-24,Jeddah,Sports,Dumbbell Set,5,232.84,1164.2,492.38,Online
10245,2025-03-16,Dammam,Electronics,Bluetooth Speaker,1,196.25,196.25,63.86,Online
11850,2025-12-06,Makkah,Home & Kitchen,Air Fryer,5,392.6,1963.0,SAR 665.74,Retail
13020,2026-06-20,Dammam,home & kitchen,Non-stick Pan Set,1,226.8,226.8,92.37,Retail
10399,2025-04-09,Makkah,Sports,Cycling Helmet,2,196.26,392.52,SAR 174.99,Retail
10517,2025-04-28,Makkah,Clothing,Cotton T-Shirt,3,53.16,$159.48,SAR 69.39,Online
11774,2025-11-25,Riyadh,Electronics,Bluetooth Speaker,4,224.41,897.64,307.67,Online
10445,2025-04-17,Riyadh,Home & Kitchen,Coffee Maker,5,293.43,1467.15,613.17,Wholesale
12143,2026-01-23,  RIYADH  ,Sports,Cycling Helmet,1,180.08,180.08,55.81,Wholesale
11758,2025-11-23,Riyadh,Sports,Dumbbell Set,3,255.9,767.7,243.55,Online
12055,2026-01-08,Makkah,Beauty,Skincare Set,2,289.84,579.68,192.72,Wholesale
12440,2026-03-12,Dammam,Beauty,Face Serum,5,127.83,639.15,233.48,Online
13026,2026-06-21,,Electronics,Smart Watch,5,383.4,1917.0,629.17,Online
13051,2026-06-26,Dammam,Home & Kitchen,Vacuum Cleaner,4,581.79,2327.16,819.77,Wholesale
10324,2025-03-30,Jeddah,Sports,Yoga Mat,5,90.04,450.2,148.73,
10413,2025-04-12,Jeddah,sports,Dumbbell Set,4,242.08,968.32,404.94,Wholesale
10436,2025-04-16,Dammam,Clothing,Wool Scarf,,72.9,437.4,SAR 189.75,Retail
12293,2026-02-16,Makkah,Electronics,Wireless Earbuds,1,143.89,143.89,41.54,
11266,2025-09-01,Riyadh,Sports,Dumbbell Set,5,231.94,1159.7,421.54,Wholesale
12461,2026-03-15,Jeddah,electronics,Bluetooth Speaker,4,,791.76,286.45,Wholesale
12811,2026-05-15,Dammam,Beauty,Face Serum,3,130.49,391.47,110.0,Wholesale
10352,2025-04-03,Makkah,Sports,Resistance Bands,3,56.96,170.88,62.0,Wholesale
12851,2026-05-22,  MADINAH  ,Beauty,Perfume,1,343.02,343.02,101.71,Retail
10813,2025-06-17,Riyadh,Beauty,Makeup Kit,6,243.75,"$1,462.50",494.01,Retail
12731,2026-05-02,Riyadh,Clothing,Cotton T-Shirt,4,63.61,254.44,100.13,Retail
10003,2025-02-01,Madinah,Sports,Yoga Mat,,84.52,422.6,143.48,Online
11242,2025-08-27,Madinah,Home & Kitchen,Non-stick Pan Set,2,,508.28,SAR 158.57,Retail
12534,2026-03-26,Riyadh,Home & Kitchen,Coffee Maker,5,299.74,1498.7,542.25,Wholesale
11857,2025-12-07,Madinah,Electronics,Wireless Earbuds,3,135.17,405.51,120.83,Retail
10396,2025-04-09,Jeddah,Sports,Yoga Mat,5,101.99,509.95,170.75,Wholesale
11438,2025-10-03,Jeddah,Sports,Resistance Bands,5,65.21,326.05,119.58,Online
12109,2026-01-16,Madinah,beauty,Perfume,1,372.44,372.44,163.45,Retail
12315,2026-02-19,Madinah,clothing,Running Shoes,3,283.44,850.32,SAR 334.22,Online
11929,2025-12-17,Dammam,Sports,Cycling Helmet,5,198.61,993.05,301.85,Wholesale
11944,2025-12-20,Dammam,Beauty,Skincare Set,6,275.16,1650.96,SAR 622.64,Retail
12921,2026-06-01,Jeddah,Clothing,Leather Belt,3,96.69,290.07,96.07,Wholesale
11671,2025-11-09,Dammam,sports,Resistance Bands,2,61.42,122.84,41.1,Wholesale
12180,2026-01-30,Jeddah,Home & Kitchen,Air Fryer,2,364.0,728.0,298.28,Retail
11703,2025-11-14,Dammam,Electronics,Power Bank,4,83.06,332.24,113.51,Online
10600,2025-05-12,Makkah,Home & Kitchen,Air Fryer,4,379.12,1516.48,677.84,Wholesale
11334,2025-09-14,Dammam,Clothing,Cotton T-Shirt,2,67.24,$134.48,58.31,Online
11426,2025-10-01,Dammam,Electronics,Laptop Stand,3,73.47,220.41,82.51,Online
11315,2025-09-10,Makkah,Clothing,Leather Belt,5,112.34,561.7,196.67,Online
11731,2025-11-18,Dammam,Home & Kitchen,Vacuum Cleaner,5,554.73,"$2,773.65",1084.7,Wholesale
11930,2025-12-17,Makkah,home & kitchen,Non-stick Pan Set,2,258.99,517.98,217.45,Wholesale
10520,2025-04-29,Riyadh,Sports,Sports Bottle,2,38.72,77.44,29.83,Retail
12883,2026-05-26,Riyadh,Electronics,Power Bank,1,98.11,98.11,SAR 34.25,Online
13184,2026-07-19,Madinah,Beauty,Makeup Kit,2,202.38,404.76,125.44,Retail
11187,2025-08-17,Makkah,Clothing,Cotton T-Shirt,6,64.99,389.94,112.92,Retail
10364,2025-04-04,Madinah,Home & Kitchen,Blender,3,218.65,655.95,286.37,Wholesale
10333,2025-03-31,Riyadh,Sports,Dumbbell Set,6,277.65,1665.9,716.06,Online
11431,2025-10-02,Makkah,Beauty,Face Serum,3,137.92,413.76,120.06,Retail
10139,2025-02-26,Madinah,Sports,Sports Bottle,4,44.2,176.8,53.42,Online
12860,2026-05-23,Madinah,Electronics,Bluetooth Speaker,,197.56,197.56,69.04,Retail
11937,2025-12-19,Makkah,clothing,Running Shoes,2,291.0,582.0,173.4,Retail
12666,2026-04-20,Jeddah,Beauty,Skincare Set,6,244.89,1469.34,636.13,Wholesale
12956,2026-06-07,Riyadh,Beauty,Makeup Kit,4,244.47,$977.88,433.25,Retail
11768,2025-11-25,  DAMMAM  ,Home & Kitchen,Blender,1,183.15,$183.15,SAR 69.31,Retail
12529,2026-03-26,Riyadh,Beauty,Face Serum,,125.5,502.0,142.08,Wholesale
10489,2025-04-24,  JEDDAH  ,Sports,Yoga Mat,4,97.5,$390.00,151.69,Online
12751,2026-05-05,Riyadh,Sports,Sports Bottle,5,43.33,216.65,SAR 93.60,Wholesale
12462,2026-03-15,Makkah,Clothing,Denim Jacket,2,248.33,496.66,207.62,Online
12271,2026-02-12,Jeddah,Electronics,Laptop Stand,1,70.64,70.64,20.79,Online
12344,2026-02-24,Madinah,clothing,Cotton T-Shirt,4,58.48,233.92,75.01,Retail
10210,2025-03-09,Riyadh,Clothing,Wool Scarf,4,86.0,344.0,110.36,Wholesale
12899,2026-05-28,,Clothing,Leather Belt,2,107.15,214.3,96.08,Retail
12236,2026-02-07,Riyadh,electronics,Smart Watch,5,362.69,1813.45,745.3,
12827,2026-05-17,Jeddah,Home & Kitchen,Air Fryer,1,388.95,388.95,117.95,Online
11505,2025-10-14,Makkah,Beauty,Face Serum,1,142.76,142.76,45.71,Online
12972,2026-06-11,Jeddah,Electronics,Smart Watch,1,366.95,366.95,113.07,Online
10467,2025-04-20,Jeddah,Sports,Dumbbell Set,2,224.5,449.0,170.75,Retail
10910,2025-07-01,Makkah,Home & Kitchen,Coffee Maker,2,280.73,561.46,SAR 251.95,Wholesale
11037,2025-07-23,  RIYADH  ,Clothing,Denim Jacket,5,,1189.3,497.09,Online
11109,2025-08-05,Jeddah,Electronics,Power Bank,2,94.08,188.16,74.64,Retail
12318,2026-02-19,Dammam,Clothing,Wool Scarf,5,81.37,406.85,174.98,Online
13195,2026-07-20,Dammam,Beauty,Hair Dryer,3,168.49,505.47,SAR 196.82,Retail
11021,2025-07-20,Jeddah,Beauty,Perfume,2,387.0,774.0,269.62,
11099,2025-08-03,Makkah,Home & Kitchen,Vacuum Cleaner,1,612.53,612.53,SAR 236.62,Retail
10329,2025-03-31,Riyadh,Beauty,Makeup Kit,1,237.93,237.93,SAR 83.68,Retail
10925,2025-07-02,Madinah,Home & Kitchen,Air Fryer,6,337.17,2023.02,628.51,Retail
12274,2026-02-12,Dammam,beauty,Face Serum,4,146.57,$586.28,SAR 197.89,
11485,2025-10-10,  DAMMAM  ,Home & Kitchen,Non-stick Pan Set,6,247.17,1483.02,437.72,Retail
12843,2026-05-20,  MADINAH  ,Beauty,Perfume,4,347.2,1388.8,614.26,Retail
12670,2026-04-20,Jeddah,Home & Kitchen,Blender,2,226.35,452.7,198.36,Retail
12943,2026-06-05,Madinah,Clothing,Cotton T-Shirt,5,67.54,337.7,117.02,Retail
10369,2025-04-05,  MADINAH  ,Beauty,Makeup Kit,1,247.7,$247.70,82.64,Wholesale
12852,2026-05-22,Makkah,Beauty,Perfume,4,337.54,1350.16,590.63,Online
12284,2026-02-14,Madinah,Beauty,Face Serum,5,121.94,$609.70,245.89,Online
11250,2025-08-29,Riyadh,Sports,Cycling Helmet,3,,638.88,191.58,Retail
12528,2026-03-26,Jeddah,Home & Kitchen,Vacuum Cleaner,4,571.13,2284.52,907.8,Wholesale
11600,2025-10-29,Jeddah,Clothing,Running Shoes,1,336.65,336.65,113.74,Online
12520,2026-03-25,Madinah,Home & Kitchen,Air Fryer,5,382.03,1910.15,550.07,Online
12962,2026-06-09,Dammam,Home & Kitchen,Air Fryer,4,398.32,1593.28,610.93,Retail
11649,2025-11-06,Makkah,Home & Kitchen,Coffee Maker,2,273.08,546.16,239.32,Retail
10233,2025-03-13,Riyadh,home & kitchen,Air Fryer,2,337.9,675.8,200.1,Retail
13039,2026-06-24,  MAKKAH  ,Clothing,Wool Scarf,3,79.53,238.59,67.19,Wholesale
10448,2025-04-17,Makkah,sports,Sports Bottle,3,40.43,121.29,51.02,Wholesale
12749,2026-05-05,  MADINAH  ,sports,Resistance Bands,5,61.48,307.4,132.38,Online
10195,2025-03-07,Riyadh,Electronics,Laptop Stand,2,68.59,137.18,51.15,Retail
11908,2025-12-14,Makkah,Beauty,Makeup Kit,3,250.31,750.93,249.96,Retail
12003,2025-12-30,Dammam,Sports,Dumbbell Set,2,272.22,544.44,225.92,Retail
10353,2025-04-03,Makkah,Electronics,Power Bank,3,100.44,301.32,SAR 116.60,
10238,2025-03-14,Makkah,Sports,Yoga Mat,1,80.52,80.52,33.28,Retail
10893,2025-06-28,Jeddah,sports,Dumbbell Set,5,234.0,1170.0,430.56,Retail
12721,2026-05-01,  RIYADH  ,Clothing,Running Shoes,1,287.76,287.76,123.39,
12582,2026-04-03,Riyadh,Sports,Sports Bottle,4,36.06,144.24,44.54,Retail
11479,2025-10-09,Riyadh,Sports,Dumbbell Set,3,246.55,739.65,230.99,Online
10021,2025-02-03,Dammam,Sports,Dumbbell Set,5,280.91,1404.55,424.19,Wholesale
11878,2025-12-10,Dammam,home & kitchen,Coffee Maker,,289.24,"$1,156.96",372.72,Wholesale
11308,2025-09-09,Makkah,Beauty,Hair Dryer,4,145.63,582.52,SAR 223.87,Wholesale
11796,2025-11-28,Jeddah,Electronics,Power Bank,6,85.95,515.7,198.73,Online
12264,2026-02-10,Dammam,beauty,Perfume,5,389.29,1946.45,821.54,Retail
13078,2026-07-01,Jeddah,Clothing,Running Shoes,4,304.12,1216.48,533.41,Online
10605,2025-05-13,Dammam,Home & Kitchen,Vacuum Cleaner,5,595.09,2975.45,1285.17,Retail
10556,2025-05-04,Jeddah,Home & Kitchen,Coffee Maker,6,288.39,1730.34,547.77,
11785,2025-11-27,Riyadh,Beauty,Face Serum,3,122.65,367.95,106.67,Online
11473,2025-10-08,Jeddah,Beauty,Face Serum,5,122.54,612.7,185.69,Wholesale
10937,2025-07-04,Dammam,Beauty,Face Serum,6,130.72,784.32,220.24,Wholesale
11351,2025-09-18,Jeddah,Electronics,Smart Watch,,413.85,2069.25,SAR 651.42,Retail
12876,2026-05-25,Makkah,Clothing,Leather Belt,2,111.86,223.72,SAR 77.44,Online
11472,2025-10-08,Jeddah,Clothing,Cotton T-Shirt,2,59.02,$118.04,47.62,Retail
10512,2025-04-27,Dammam,Home & Kitchen,Air Fryer,1,343.92,343.92,102.85,Retail
10548,2025-05-03,Dammam,sports,Resistance Bands,6,67.36,404.16,SAR 137.71,Wholesale
11789,2025-11-27,  JEDDAH  ,sports,Resistance Bands,3,59.79,179.37,58.29,Online
10050,2025-02-09,Dammam,Clothing,Running Shoes,5,305.62,1528.1,SAR 452.46,Retail
13180,2026-07-19,Dammam,Sports,Cycling Helmet,4,222.49,$889.96,379.77,Wholesale
12835,2026-05-19,  MADINAH  ,Electronics,Bluetooth Speaker,3,203.04,609.12,201.3,Wholesale
12014,2025-12-31,Makkah,Home & Kitchen,Coffee Maker,6,256.99,1541.94,525.17,Wholesale
13133,2026-07-11,Riyadh,electronics,Wireless Earbuds,3,168.98,506.94,163.66,Online
10575,2025-05-08,Madinah,Electronics,Laptop Stand,1,73.52,73.52,SAR 24.92,Retail
11133,2025-08-08,Riyadh,beauty,Makeup Kit,6,227.81,"$1,366.86",508.72,Retail
12252,2026-02-09,Riyadh,Electronics,Power Bank,2,80.42,160.84,70.02,Retail
12345,2026-02-25,Riyadh,Home & Kitchen,Air Fryer,5,395.42,1977.1,SAR 737.40,
12692,2026-04-25,Jeddah,Clothing,Denim Jacket,1,274.67,$274.67,SAR 88.45,Retail
10487,2025-04-24,Jeddah,Home & Kitchen,Non-stick Pan Set,4,256.64,1026.56,378.35,Retail
12279,2026-02-13,Makkah,Electronics,Power Bank,1,101.52,101.52,32.58,Retail
11507,2025-10-14,  RIYADH  ,Electronics,Wireless Earbuds,5,161.52,807.6,316.96,Online
12336,2026-02-23,  JEDDAH  ,Beauty,Perfume,5,343.96,1719.8,767.85,Online
10476,2025-04-22,Riyadh,Sports,Resistance Bands,2,59.77,119.54,44.38,Retail
11368,2025-09-21,  JEDDAH  ,Beauty,Makeup Kit,6,213.65,"$1,281.90",365.97,Online
12303,2026-02-17,Riyadh,Sports,Dumbbell Set,2,263.13,526.26,199.82,Online
12545,2026-03-29,Madinah,sports,Yoga Mat,2,95.42,190.84,75.05,Online
12217,2026-02-04,Dammam,sports,Cycling Helmet,2,220.1,440.2,149.76,Online
11919,2025-12-16,Madinah,Beauty,Perfume,5,315.2,1576.0,617.95,Wholesale
12807,2026-05-14,Riyadh,Beauty,Face Serum,1,118.65,118.65,47.73,Retail
11036,2025-07-22,Riyadh,Clothing,Leather Belt,3,98.33,294.99,108.43,Wholesale
11389,2025-09-25,Madinah,electronics,Smart Watch,4,438.58,1754.32,699.57,Online
10298,2025-03-25,Riyadh,Clothing,Cotton T-Shirt,4,57.73,230.92,97.97,Online
11688,2025-11-13,Jeddah,Clothing,Leather Belt,6,106.42,638.52,265.59,Wholesale
11934,2025-12-18,Makkah,electronics,Bluetooth Speaker,5,191.53,957.65,338.26,Wholesale
10982,2025-07-13,Madinah,Electronics,Power Bank,1,80.99,80.99,29.97,Online
10247,2025-03-17,Makkah,beauty,Hair Dryer,2,145.61,291.22,92.62,Wholesale
11477,2025-10-09,Dammam,Clothing,Running Shoes,4,290.04,"$1,160.16",402.45,
11776,2025-11-25,Madinah,Electronics,Smart Watch,1,418.31,$418.31,161.94,Online
11811,2025-12-01,Riyadh,Sports,Sports Bottle,4,35.51,142.04,57.08,Retail
12423,2026-03-09,Jeddah,Home & Kitchen,Blender,,187.15,748.6,282.6,Online
13160,2026-07-16,Jeddah,Sports,Cycling Helmet,,184.7,554.1,205.82,Wholesale
11899,2025-12-13,Riyadh,Sports,Sports Bottle,5,38.74,$193.70,71.57,Wholesale
11439,2025-10-03,Dammam,Sports,Resistance Bands,5,57.1,285.5,123.67,Retail
11222,2025-08-24,Dammam,Beauty,Makeup Kit,1,203.38,$203.38,SAR 88.09,Retail
10149,2025-02-27,Makkah,clothing,Denim Jacket,5,249.75,1248.75,417.2,Retail
10176,2025-03-04,Riyadh,clothing,Cotton T-Shirt,3,64.75,194.25,79.56,Wholesale
11689,2025-11-13,Dammam,home & kitchen,Air Fryer,5,357.11,1785.55,600.82,Wholesale
11299,2025-09-07,Madinah,Home & Kitchen,Air Fryer,3,338.69,1016.07,397.36,Wholesale
13092,2026-07-04,Makkah,Clothing,Denim Jacket,4,259.79,1039.16,SAR 301.48,Retail
10961,2025-07-09,Madinah,Electronics,Smart Watch,1,438.01,438.01,150.03,Wholesale
12730,2026-05-02,Dammam,Electronics,Power Bank,1,84.45,84.45,37.39,Wholesale
11116,2025-08-06,Makkah,Sports,Resistance Bands,2,54.41,$108.82,42.16,Online
12826,2026-05-17,Dammam,sports,Cycling Helmet,2,192.37,384.74,114.67,Wholesale
13060,2026-06-27,  MAKKAH  ,Electronics,Smart Watch,6,420.04,2520.24,891.36,Retail
11193,2025-08-18,Makkah,Clothing,Running Shoes,1,271.86,271.86,106.88,Online
12174,2026-01-28,Makkah,Electronics,Bluetooth Speaker,5,180.66,903.3,272.57,Online
12033,2026-01-03,  JEDDAH  ,Beauty,Makeup Kit,1,228.42,228.42,84.0,Wholesale
13036,2026-06-23,Madinah,Beauty,Makeup Kit,4,197.48,789.92,348.76,Retail
12954,2026-06-07,Dammam,Beauty,Skincare Set,1,272.67,272.67,112.31,Retail
12468,2026-03-16,Makkah,Clothing,Cotton T-Shirt,2,62.62,125.24,48.17,Online
11720,2025-11-17,Madinah,Clothing,Running Shoes,4,304.8,1219.2,386.65,Retail
11802,2025-11-29,Madinah,Beauty,Hair Dryer,1,154.66,154.66,56.25,Wholesale
12169,2026-01-28,Makkah,Clothing,Cotton T-Shirt,6,56.01,336.06,114.99,Wholesale
11157,2025-08-12,Riyadh,Beauty,Skincare Set,1,233.48,233.48,100.43,Retail
12776,2026-05-09,Dammam,Electronics,Smart Watch,1,417.6,$417.60,134.2,Online
10555,2025-05-04,Dammam,Beauty,Perfume,4,378.38,1513.52,531.07,Online
13205,2026-07-21,  DAMMAM  ,Clothing,Running Shoes,6,286.03,1716.18,SAR 535.33,Online
11552,2025-10-22,Jeddah,Electronics,Bluetooth Speaker,5,197.18,985.9,428.7,Retail
10826,2025-06-18,  MAKKAH  ,Home & Kitchen,Non-stick Pan Set,6,259.56,1557.36,464.09,Online
